time	V(bitline0)
Step Information: Run=1  (Run: 1/100)
4.169921874999998e-008	6.360430e-001
4.181640624999998e-008	6.360785e-001
4.193359374999998e-008	6.361135e-001
4.205078124999998e-008	6.361477e-001
4.228515624999998e-008	6.362145e-001
4.263671874999997e-008	6.363103e-001
4.333984374999997e-008	6.364878e-001
4.400000000000000e-008	6.366397e-001
4.401171875000000e-008	6.366420e-001
4.403515625000000e-008	6.366467e-001
4.593359374999997e-008	6.369915e-001
4.862890624999994e-008	6.373600e-001
5.249609374999991e-008	6.377494e-001
5.812109374999985e-008	6.381579e-001
6.632421875000015e-008	6.385801e-001
7.839453125000072e-008	6.390139e-001
9.644140625000156e-008	6.394607e-001
1.127304687500023e-007	6.397555e-001
1.199374999999638e-007	6.398654e-001
1.200000000000000e-007	6.398664e-001
Step Information: Run=4  (Run: 4/100)
0.000000000000000e+000	0.000000e+000
1.171874952965771e-015	2.466643e-001
1.669092054899101e-015	2.970574e-001
2.663526258765760e-015	3.106045e-001
4.652394666499079e-015	3.082271e-001
8.630131481965717e-015	2.907758e-001
1.383232099821160e-014	2.802284e-001
2.358853646857904e-014	2.758350e-001
3.904581477772823e-014	2.752156e-001
6.996037139602660e-014	2.753448e-001
1.317894846326234e-013	2.755814e-001
2.554477111058169e-013	2.760637e-001
5.027641640522040e-013	2.770257e-001
9.973970699449782e-013	2.789379e-001
1.986662881730527e-012	2.827128e-001
3.965194505301624e-012	2.900571e-001
7.922257752443818e-012	3.039524e-001
1.583638424672820e-011	3.288693e-001
3.166463723529697e-011	3.692966e-001
6.332114321243452e-011	4.243831e-001
1.266341551667096e-010	4.817283e-001
2.438216551667096e-010	5.217743e-001
3.610091551667096e-010	5.327905e-001
4.781966551667096e-010	5.350180e-001
5.953841551667096e-010	5.358236e-001
7.125716551667097e-010	5.360956e-001
8.297591551667097e-010	5.361853e-001
9.469466551667096e-010	5.362150e-001
1.064134155166710e-009	5.362245e-001
1.181321655166709e-009	5.362273e-001
1.282812500000000e-009	5.362278e-001
1.400000000000000e-009	5.358694e-001
1.411718750000000e-009	5.361081e-001
1.435156250000000e-009	5.362275e-001
9.882812500000000e-009	5.361856e-001
1.000000000000000e-008	5.361850e-001
1.001171875000000e-008	5.361850e-001
1.003515625000000e-008	5.361848e-001
1.540000000000000e-008	5.361629e-001
1.680000000000000e-008	5.361577e-001
2.000000000000000e-008	5.361462e-001
2.001153125000003e-008	5.361462e-001
2.003459375000011e-008	5.361461e-001
2.008071875000024e-008	5.361459e-001
2.017296875000052e-008	5.361457e-001
2.029015625000052e-008	5.361456e-001
2.040734375000052e-008	5.361455e-001
2.052453125000052e-008	5.361456e-001
2.064171875000052e-008	5.361458e-001
2.075890625000051e-008	5.361460e-001
2.087609375000051e-008	5.361464e-001
2.099328125000051e-008	5.361468e-001
2.111046875000051e-008	5.361473e-001
2.134484375000051e-008	5.361484e-001
2.169640625000051e-008	5.361503e-001
2.216515625000050e-008	5.361534e-001
2.263390625000050e-008	5.361571e-001
2.286828125000049e-008	5.361594e-001
2.310265625000049e-008	5.361618e-001
2.321984375000049e-008	5.361631e-001
2.333703125000049e-008	5.361644e-001
2.357140625000049e-008	5.361672e-001
2.380578125000049e-008	5.361701e-001
2.400000000000000e-008	5.361726e-001
2.401171875000000e-008	5.361723e-001
2.403515625000000e-008	5.361719e-001
2.464453124999999e-008	5.361773e-001
2.511328124999999e-008	5.361827e-001
2.569921874999998e-008	5.361913e-001
2.605078124999998e-008	5.362035e-001
2.628515624999998e-008	5.362241e-001
2.640234374999998e-008	5.362437e-001
2.651953124999998e-008	5.362744e-001
2.663671874999998e-008	5.363227e-001
2.675390624999997e-008	5.363979e-001
2.687109374999997e-008	5.365137e-001
2.698828124999997e-008	5.366883e-001
2.710546874999997e-008	5.369452e-001
2.722265624999997e-008	5.373126e-001
2.733984374999997e-008	5.378222e-001
2.745703124999997e-008	5.385076e-001
2.757421874999997e-008	5.394020e-001
2.769140624999996e-008	5.405363e-001
2.780859374999996e-008	5.419376e-001
2.816015624999996e-008	5.479221e-001
2.827734374999996e-008	5.505264e-001
2.839453124999996e-008	5.534103e-001
2.851171874999996e-008	5.565315e-001
2.862890624999996e-008	5.598288e-001
2.874609374999995e-008	5.632266e-001
2.886328124999995e-008	5.666433e-001
2.898046874999995e-008	5.699987e-001
2.909765624999995e-008	5.732200e-001
2.921484374999995e-008	5.762465e-001
2.944921874999995e-008	5.815445e-001
2.956640624999995e-008	5.837684e-001
2.968359374999995e-008	5.856997e-001
2.980078124999994e-008	5.873652e-001
2.988281250000000e-008	5.883539e-001
3.001171875000000e-008	5.896925e-001
3.008203125000000e-008	5.902599e-001
3.017578125000000e-008	5.908910e-001
