time	V(n001)
Step Information: Run=1  (Run: 1/100)
4.240234374999997e-08	6.264623e-01
4.275390624999997e-08	6.265735e-01
4.345703124999996e-08	6.267760e-01
4.400000000000000e-08	6.269175e-01
4.401171875000000e-08	6.269205e-01
4.403515624999999e-08	6.269262e-01
4.581640624999998e-08	6.273006e-01
4.839453124999995e-08	6.276906e-01
5.202734374999992e-08	6.280816e-01
5.730078124999987e-08	6.284823e-01
6.491796875000010e-08	6.288869e-01
7.616796875000063e-08	6.293008e-01
9.292578125000141e-08	6.297227e-01
1.131992187500024e-07	6.300807e-01
1.199374999999634e-07	6.301776e-01
1.200000000000000e-07	6.301785e-01
Step Information: Run=44  (Run: 44/100)
0.000000000000000e+00	0.000000e+00
1.171874952965771e-15	4.200852e-01
2.220224547729115e-15	5.499135e-01
4.316923737255803e-15	5.499115e-01
8.510322116309177e-15	5.499107e-01
1.689711887441593e-14	5.499091e-01
2.681432562189303e-14	5.499071e-01
4.664873911684724e-14	5.499032e-01
8.631756610675565e-14	5.498952e-01
1.656552200865725e-13	5.498795e-01
3.243305280462061e-13	5.498481e-01
6.416811439654734e-13	5.497855e-01
1.276382375804008e-12	5.496616e-01
2.545784839481077e-12	5.494190e-01
5.084589766835215e-12	5.489536e-01
1.016219962154349e-11	5.480956e-01
2.031741933096005e-11	5.466314e-01
4.062785874979315e-11	5.444625e-01
8.124873758745937e-11	5.419610e-01
1.624904952627918e-10	5.400355e-01
2.796779952627918e-10	5.396429e-01
3.968654952627918e-10	5.400493e-01
5.140529952627918e-10	5.406063e-01
6.312404952627918e-10	5.412288e-01
7.484279952627918e-10	5.419229e-01
8.656154952627918e-10	5.426745e-01
9.828029952627917e-10	5.434641e-01
1.099990495262792e-09	5.442750e-01
1.217177995262792e-09	5.450952e-01
1.282812500000000e-09	5.455528e-01
1.400000000000000e-09	5.463623e-01
1.411718750000000e-09	5.464213e-01
1.435156250000000e-09	5.465133e-01
1.482031250000000e-09	5.466266e-01
1.575781250000000e-09	5.467590e-01
1.692968750000000e-09	5.468822e-01
2.396093750000001e-09	5.475034e-01
3.450781250000002e-09	5.482078e-01
4.622656250000000e-09	5.487570e-01
6.028906249999996e-09	5.491959e-01
7.903906249999995e-09	5.495470e-01
1.059921875000001e-08	5.497974e-01
1.516953125000002e-08	5.499422e-01
1.528671875000002e-08	5.499439e-01
1.540000000000000e-08	5.499454e-01
1.541132812500000e-08	5.499271e-01
1.543398437499999e-08	5.498646e-01
1.547929687499998e-08	5.496641e-01
1.556992187499996e-08	5.491365e-01
1.568710937499996e-08	5.483605e-01
1.580429687499996e-08	5.475465e-01
1.592148437499996e-08	5.467314e-01
1.603867187499996e-08	5.459342e-01
1.615585937499996e-08	5.451716e-01
1.627304687499996e-08	5.444643e-01
1.639023437499996e-08	5.438287e-01
1.650742187499996e-08	5.432656e-01
1.662460937499995e-08	5.427558e-01
1.670703124999718e-08	5.424225e-01
1.678437499983815e-08	5.421255e-01
1.680000000000000e-08	5.420666e-01
1.680156250001618e-08	5.420609e-01
1.680468750004855e-08	5.420500e-01
1.681093750011329e-08	5.420303e-01
1.682343750024276e-08	5.419979e-01
1.684843750050171e-08	5.419526e-01
1.689843750101961e-08	5.419047e-01
1.699843750205542e-08	5.418705e-01
1.711562500205542e-08	5.418622e-01
1.887343750205540e-08	5.418562e-01
2.000000000000000e-08	5.418519e-01
2.001171875000000e-08	5.418519e-01
2.003515625000000e-08	5.418518e-01
2.008203125000000e-08	5.418517e-01
2.017578125000000e-08	5.418516e-01
2.029296875000000e-08	5.418515e-01
2.041015625000000e-08	5.418516e-01
2.052734375000000e-08	5.418518e-01
2.064453124999999e-08	5.418521e-01
2.076171874999999e-08	5.418524e-01
2.087890624999999e-08	5.418527e-01
2.111328124999999e-08	5.418535e-01
2.169921874999998e-08	5.418561e-01
2.400000000000000e-08	5.418757e-01
2.401171875000000e-08	5.418758e-01
2.403515625000000e-08	5.418760e-01
2.476171874999999e-08	5.418890e-01
2.499609374999999e-08	5.419088e-01
2.511328124999999e-08	5.419309e-01
2.523046874999999e-08	5.419697e-01
2.534765624999999e-08	5.420372e-01
2.546484374999999e-08	5.421522e-01
2.558203124999998e-08	5.423415e-01
2.569921874999998e-08	5.426409e-01
2.581640624999998e-08	5.430930e-01
2.593359374999998e-08	5.437440e-01
2.605078124999998e-08	5.446398e-01
2.616796874999998e-08	5.458221e-01
2.628515624999998e-08	5.473253e-01
2.663671874999997e-08	5.539550e-01
2.675390624999997e-08	5.568675e-01
2.687109374999997e-08	5.600832e-01
2.698828124999997e-08	5.635421e-01
2.710546874999997e-08	5.671702e-01
2.722265624999997e-08	5.708868e-01
2.733984374999997e-08	5.746120e-01
2.745703124999997e-08	5.782717e-01
2.757421874999997e-08	5.818010e-01
2.769140624999996e-08	5.851464e-01
2.780859374999996e-08	5.882668e-01
2.816015624999996e-08	5.960553e-01
2.827734374999996e-08	5.981081e-01
2.839453124999996e-08	5.999016e-01
2.851171874999996e-08	6.014524e-01
2.862890624999996e-08	6.027804e-01
2.874609374999995e-08	6.039076e-01
2.886328124999995e-08	6.048564e-01
2.898046874999995e-08	6.056488e-01
2.909765624999995e-08	6.063059e-01
2.921484374999995e-08	6.068469e-01
2.933203124999995e-08	6.072891e-01
2.944921874999995e-08	6.076481e-01
2.956640624999995e-08	6.079370e-01
2.968359374999995e-08	6.081674e-01
2.980078124999994e-08	6.083515e-01
2.988281250000001e-08	6.084533e-01
3.001171875000000e-08	6.085826e-01
3.008203125000000e-08	6.086311e-01
3.017578125000000e-08	6.086791e-01
3.029296875000000e-08	6.087179e-01
3.041015625000000e-08	6.087330e-01
3.052734375000000e-08	6.087247e-01
3.064453124999999e-08	6.086934e-01
3.076171874999999e-08	6.086394e-01
3.087890624999999e-08	6.085638e-01
3.099609374999999e-08	6.084716e-01
3.111328124999999e-08	6.083721e-01
3.123046874999999e-08	6.082758e-01
3.134765624999999e-08	6.081898e-01
3.146484374999999e-08	6.081163e-01
3.158203124999999e-08	6.080542e-01
3.169921874999998e-08	6.080012e-01
3.181640624999998e-08	6.079556e-01
3.193359374999998e-08	6.079164e-01
3.205078124999998e-08	6.078831e-01
3.228515624999998e-08	6.078342e-01
3.251953124999998e-08	6.078093e-01
3.275390624999997e-08	6.078107e-01
3.310546874999997e-08	6.078666e-01
3.345703124999997e-08	6.079942e-01
3.388281250000000e-08	6.082552e-01
3.400000000000000e-08	6.083483e-01
3.401171875000000e-08	6.083584e-01
3.403515625000000e-08	6.083794e-01
3.408203124999999e-08	6.084239e-01
3.417578125000000e-08	6.085222e-01
3.429296874999999e-08	6.086581e-01
3.476171874999999e-08	6.093261e-01
3.511328124999999e-08	6.099407e-01
3.546484374999998e-08	6.106401e-01
3.569921874999998e-08	6.111461e-01
3.593359374999998e-08	6.116785e-01
3.616796874999998e-08	6.122322e-01
3.640234374999997e-08	6.128016e-01
3.651953124999997e-08	6.130902e-01
3.663671874999997e-08	6.133800e-01
3.675390624999997e-08	6.136702e-01
3.687109374999997e-08	6.139598e-01
3.698828124999997e-08	6.142477e-01
3.710546874999997e-08	6.145326e-01
3.722265624999997e-08	6.148133e-01
3.733984374999996e-08	6.150886e-01
3.745703124999996e-08	6.153574e-01
3.757421874999996e-08	6.156182e-01
3.780859374999996e-08	6.161115e-01
3.792578124999996e-08	6.163417e-01
3.804296874999996e-08	6.165596e-01
3.816015624999996e-08	6.167647e-01
3.827734374999996e-08	6.169565e-01
3.839453124999995e-08	6.171349e-01
3.851171874999995e-08	6.173005e-01
3.862890624999995e-08	6.174538e-01
3.886328124999995e-08	6.177268e-01
3.909765624999995e-08	6.179617e-01
3.944921874999994e-08	6.182579e-01
3.988281250000000e-08	6.185556e-01
4.001171875000000e-08	6.186336e-01
4.003515625000000e-08	6.186472e-01
4.008203125000000e-08	6.186739e-01
4.017578125000000e-08	6.187260e-01
4.029296874999999e-08	6.187890e-01
4.041015624999999e-08	6.188495e-01
4.052734374999999e-08	6.189076e-01
4.064453124999999e-08	6.189635e-01
4.076171874999999e-08	6.190174e-01
4.087890624999999e-08	6.190693e-01
4.099609374999999e-08	6.191195e-01
4.111328124999999e-08	6.191681e-01
4.123046874999999e-08	6.192151e-01
4.134765624999998e-08	6.192608e-01
4.146484374999998e-08	6.193051e-01
4.158203124999998e-08	6.193481e-01
4.169921874999998e-08	6.193900e-01
4.181640624999998e-08	6.194308e-01
4.193359374999998e-08	6.194705e-01
4.205078124999998e-08	6.195092e-01
4.228515624999998e-08	6.195840e-01
4.263671874999997e-08	6.196899e-01
4.345703124999996e-08	6.199127e-01
4.400000000000000e-08	6.200451e-01
4.401171875000000e-08	6.200478e-01
4.403515624999999e-08	6.200532e-01
4.581640624999998e-08	6.204031e-01
4.827734374999995e-08	6.207539e-01
5.179296874999992e-08	6.211145e-01
5.683203124999987e-08	6.214823e-01
6.409765625000006e-08	6.218561e-01
7.476171875000056e-08	6.222389e-01
9.058203125000130e-08	6.226305e-01
1.131992187500024e-07	6.230150e-01
1.199374999999634e-07	6.231064e-01
1.200000000000000e-07	6.231071e-01
Step Information: Run=45  (Run: 45/100)
0.000000000000000e+00	0.000000e+00
1.171874952965771e-15	4.203505e-01
2.216084691410693e-15	5.499058e-01
4.304504168300536e-15	5.499036e-01
8.481343122080223e-15	5.499027e-01
1.683502102963960e-14	5.499009e-01
2.683352486432992e-14	5.498986e-01
4.683053253371057e-14	5.498942e-01
8.682454787247185e-14	5.498853e-01
1.668125785499944e-13	5.498674e-01
3.267886399050396e-13	5.498317e-01
6.467407626151299e-13	5.497609e-01
1.286645008035311e-12	5.496206e-01
2.566453498875672e-12	5.493460e-01
5.126070480556395e-12	5.488195e-01
1.024530444391784e-11	5.478508e-01
2.048377237064073e-11	5.462024e-01
4.096070822408651e-11	5.437734e-01
8.191457993097807e-11	5.409922e-01
1.638223233447612e-10	5.388643e-01
2.810098233447612e-10	5.384164e-01
3.981973233447612e-10	5.388215e-01
5.153848233447613e-10	5.393828e-01
6.325723233447613e-10	5.400130e-01
7.497598233447613e-10	5.407166e-01
8.669473233447613e-10	5.414781e-01
9.841348233447612e-10	5.422775e-01
1.101322323344761e-09	5.430983e-01
1.218509823344761e-09	5.439291e-01
1.282812500000000e-09	5.443884e-01
1.400000000000000e-09	5.452312e-01
1.411718750000000e-09	5.452958e-01
1.435156250000000e-09	5.453987e-01
1.482031250000000e-09	5.455325e-01
1.575781250000000e-09	5.457025e-01
1.692968750000000e-09	5.458698e-01
2.396093750000001e-09	5.467172e-01
3.333593750000001e-09	5.475777e-01
4.388281250000000e-09	5.482747e-01
5.560156249999998e-09	5.488129e-01
7.083593749999994e-09	5.492663e-01
9.075781250000000e-09	5.496051e-01
1.200546875000001e-08	5.498363e-01
1.528671875000002e-08	5.499339e-01
1.540000000000000e-08	5.499358e-01
1.541132812500000e-08	5.499168e-01
1.543398437499999e-08	5.498524e-01
1.547929687499998e-08	5.496461e-01
1.556992187499996e-08	5.491066e-01
1.568710937499996e-08	5.483178e-01
1.580429687499996e-08	5.474936e-01
1.592148437499996e-08	5.466694e-01
1.603867187499996e-08	5.458635e-01
1.615585937499996e-08	5.450927e-01
1.627304687499996e-08	5.443780e-01
1.639023437499996e-08	5.437359e-01
1.650742187499996e-08	5.431668e-01
1.662460937499995e-08	5.426515e-01
1.673203124999427e-08	5.422163e-01
1.678437499983815e-08	5.420141e-01
1.680000000000000e-08	5.419544e-01
1.680156250001618e-08	5.419487e-01
1.680468750004855e-08	5.419377e-01
1.681093750011329e-08	5.419179e-01
1.682343750024276e-08	5.418852e-01
1.684843750050171e-08	5.418397e-01
1.689843750101961e-08	5.417917e-01
1.699843750205542e-08	5.417574e-01
1.711562500205542e-08	5.417489e-01
2.000000000000000e-08	5.417370e-01
2.001171875000000e-08	5.417369e-01
2.003515625000000e-08	5.417368e-01
2.008203125000000e-08	5.417367e-01
2.017578125000000e-08	5.417366e-01
2.029296875000000e-08	5.417365e-01
2.041015625000000e-08	5.417366e-01
2.052734375000000e-08	5.417368e-01
2.064453124999999e-08	5.417371e-01
2.076171874999999e-08	5.417374e-01
2.087890624999999e-08	5.417378e-01
2.111328124999999e-08	5.417386e-01
2.169921874999998e-08	5.417415e-01
2.400000000000000e-08	5.417633e-01
2.401171875000000e-08	5.417634e-01
2.403515625000000e-08	5.417637e-01
2.464453124999999e-08	5.417740e-01
2.487890624999999e-08	5.417880e-01
2.499609374999999e-08	5.418033e-01
2.511328124999999e-08	5.418302e-01
2.523046874999999e-08	5.418774e-01
2.534765624999999e-08	5.419595e-01
2.546484374999999e-08	5.420984e-01
2.558203124999998e-08	5.423254e-01
2.569921874999998e-08	5.426803e-01
2.581640624999998e-08	5.432093e-01
2.593359374999998e-08	5.439611e-01
2.605078124999998e-08	5.449827e-01
2.616796874999998e-08	5.463154e-01
2.628515624999998e-08	5.479922e-01
2.651953124999998e-08	5.524554e-01
2.663671874999997e-08	5.552445e-01
2.675390624999997e-08	5.583751e-01
2.687109374999997e-08	5.617972e-01
2.698828124999997e-08	5.654415e-01
2.710546874999997e-08	5.692278e-01
2.722265624999997e-08	5.730726e-01
2.733984374999997e-08	5.768958e-01
2.745703124999997e-08	5.806247e-01
2.757421874999997e-08	5.841969e-01
2.769140624999996e-08	5.875626e-01
2.792578124999996e-08	5.935389e-01
2.816015624999996e-08	5.984061e-01
2.827734374999996e-08	6.004245e-01
2.839453124999996e-08	6.021820e-01
2.851171874999996e-08	6.036971e-01
2.862890624999996e-08	6.049911e-01
2.874609374999995e-08	6.060867e-01
2.886328124999995e-08	6.070069e-01
2.898046874999995e-08	6.077740e-01
2.909765624999995e-08	6.084089e-01
2.921484374999995e-08	6.089306e-01
2.933203124999995e-08	6.093564e-01
2.944921874999995e-08	6.097012e-01
2.956640624999995e-08	6.099781e-01
2.968359374999995e-08	6.101980e-01
2.980078124999994e-08	6.103731e-01
2.988281250000001e-08	6.104691e-01
3.001171875000000e-08	6.105899e-01
3.008203125000000e-08	6.106340e-01
3.017578125000000e-08	6.106759e-01
3.029296875000000e-08	6.107067e-01
3.041015625000000e-08	6.107132e-01
3.052734375000000e-08	6.106950e-01
3.064453124999999e-08	6.106525e-01
3.076171874999999e-08	6.105853e-01
3.087890624999999e-08	6.104944e-01
3.099609374999999e-08	6.103848e-01
3.111328124999999e-08	6.102669e-01
3.123046874999999e-08	6.101528e-01
3.134765624999999e-08	6.100515e-01
3.146484374999999e-08	6.099662e-01
3.158203124999999e-08	6.098960e-01
3.169921874999998e-08	6.098381e-01
3.181640624999998e-08	6.097902e-01
3.193359374999998e-08	6.097507e-01
3.205078124999998e-08	6.097188e-01
3.228515624999998e-08	6.096770e-01
3.251953124999998e-08	6.096650e-01
3.275390624999997e-08	6.096851e-01
3.310546874999997e-08	6.097813e-01
3.345703124999997e-08	6.099653e-01
3.388281250000000e-08	6.103194e-01
3.400000000000000e-08	6.104431e-01
3.401171875000000e-08	6.104565e-01
3.403515625000000e-08	6.104839e-01
3.408203124999999e-08	6.105423e-01
3.417578125000000e-08	6.106696e-01
3.429296874999999e-08	6.108446e-01
3.476171874999999e-08	6.116959e-01
3.511328124999999e-08	6.124740e-01
3.546484374999998e-08	6.133565e-01
3.569921874999998e-08	6.139930e-01
3.593359374999998e-08	6.146606e-01
3.616796874999998e-08	6.153523e-01
3.640234374999997e-08	6.160604e-01
3.651953124999997e-08	6.164178e-01
3.663671874999997e-08	6.167759e-01
3.675390624999997e-08	6.171334e-01
3.687109374999997e-08	6.174887e-01
3.698828124999997e-08	6.178406e-01
3.710546874999997e-08	6.181874e-01
3.722265624999997e-08	6.185277e-01
3.733984374999996e-08	6.188598e-01
3.745703124999996e-08	6.191822e-01
3.769140624999996e-08	6.197923e-01
3.780859374999996e-08	6.200773e-01
3.792578124999996e-08	6.203473e-01
3.804296874999996e-08	6.206014e-01
3.816015624999996e-08	6.208391e-01
3.827734374999996e-08	6.210602e-01
3.839453124999995e-08	6.212649e-01
3.851171874999995e-08	6.214538e-01
3.862890624999995e-08	6.216280e-01
3.886328124999995e-08	6.219369e-01
3.909765624999995e-08	6.222011e-01
3.944921874999994e-08	6.225327e-01
3.988281250000000e-08	6.228644e-01
4.001171875000000e-08	6.229510e-01
4.003515625000000e-08	6.229661e-01
4.008203125000000e-08	6.229958e-01
4.017578125000000e-08	6.230536e-01
4.029296874999999e-08	6.231233e-01
4.041015624999999e-08	6.231903e-01
4.052734374999999e-08	6.232547e-01
4.064453124999999e-08	6.233165e-01
4.076171874999999e-08	6.233760e-01
4.087890624999999e-08	6.234334e-01
4.099609374999999e-08	6.234888e-01
4.111328124999999e-08	6.235424e-01
4.123046874999999e-08	6.235943e-01
4.134765624999998e-08	6.236446e-01
4.146484374999998e-08	6.236933e-01
4.158203124999998e-08	6.237407e-01
4.169921874999998e-08	6.237868e-01
4.181640624999998e-08	6.238316e-01
4.193359374999998e-08	6.238753e-01
4.205078124999998e-08	6.239179e-01
4.228515624999998e-08	6.240000e-01
4.263671874999997e-08	6.241162e-01
4.333984374999997e-08	6.243275e-01
4.400000000000000e-08	6.245050e-01
4.401171875000000e-08	6.245080e-01
4.403515624999999e-08	6.245140e-01
4.581640624999998e-08	6.248976e-01
4.827734374999995e-08	6.252822e-01
5.179296874999992e-08	6.256775e-01
5.683203124999987e-08	6.260805e-01
6.421484375000006e-08	6.264957e-01
7.499609375000057e-08	6.269173e-01
9.105078125000132e-08	6.273490e-01
1.131992187500024e-07	6.277595e-01
1.199374999999634e-07	6.278595e-01
1.200000000000000e-07	6.278604e-01
Step Information: Run=46  (Run: 46/100)
0.000000000000000e+00	0.000000e+00
1.171874952965771e-15	4.207714e-01
2.209667443970803e-15	5.499040e-01
4.285252425980867e-15	5.499018e-01
8.436422390000994e-15	5.499009e-01
1.673876231804125e-14	5.498992e-01
2.673672107951349e-14	5.498971e-01
4.673263860245797e-14	5.498928e-01
8.672447364834694e-14	5.498843e-01
1.667081437401249e-13	5.498675e-01
3.266754839236807e-13	5.498337e-01
6.466101642907924e-13	5.497665e-01
1.286479525025016e-12	5.496337e-01
2.566218246493463e-12	5.493740e-01
5.125695689430357e-12	5.488771e-01
1.024465057530414e-11	5.479658e-01
2.048256034705172e-11	5.464255e-01
4.095837989054687e-11	5.441825e-01
8.191001897753717e-11	5.416678e-01
1.638132971515178e-10	5.398254e-01
2.810007971515177e-10	5.395261e-01
3.981882971515178e-10	5.399621e-01
5.153757971515178e-10	5.405288e-01
6.325632971515178e-10	5.411645e-01
7.497507971515178e-10	5.418743e-01
8.669382971515178e-10	5.426428e-01
9.841257971515178e-10	5.434495e-01
1.101313297151518e-09	5.442777e-01
1.218500797151518e-09	5.451152e-01
1.282812500000000e-09	5.455746e-01
1.400000000000000e-09	5.464080e-01
1.411718750000000e-09	5.464689e-01
1.435156250000000e-09	5.465632e-01
1.482031250000000e-09	5.466779e-01
1.575781250000000e-09	5.468096e-01
1.692968750000000e-09	5.469310e-01
2.396093750000001e-09	5.475423e-01
3.450781250000002e-09	5.482352e-01
4.622656250000000e-09	5.487750e-01
6.146093749999996e-09	5.492346e-01
8.138281249999996e-09	5.495826e-01
1.095078125000001e-08	5.498183e-01
1.528671875000002e-08	5.499438e-01
1.540000000000000e-08	5.499454e-01
1.541132812500000e-08	5.499257e-01
1.543398437499999e-08	5.498594e-01
1.547929687499998e-08	5.496487e-01
1.556992187499996e-08	5.491015e-01
1.568710937499996e-08	5.483048e-01
1.580429687499996e-08	5.474734e-01
1.592148437499996e-08	5.466421e-01
1.603867187499996e-08	5.458291e-01
1.615585937499996e-08	5.450515e-01
1.627304687499996e-08	5.443306e-01
1.639023437499996e-08	5.436832e-01
1.650742187499996e-08	5.431094e-01
1.662460937499995e-08	5.425896e-01
1.673203124999427e-08	5.421506e-01
1.678437499983815e-08	5.419465e-01
1.680000000000000e-08	5.418863e-01
1.680156250001618e-08	5.418806e-01
1.680468750004855e-08	5.418695e-01
1.681093750011329e-08	5.418496e-01
1.682343750024276e-08	5.418169e-01
1.684843750050171e-08	5.417718e-01
1.689843750101961e-08	5.417247e-01
1.699843750205542e-08	5.416914e-01
1.711562500205542e-08	5.416831e-01
2.000000000000000e-08	5.416717e-01
2.001171875000000e-08	5.416717e-01
2.003515625000000e-08	5.416716e-01
2.008203125000000e-08	5.416715e-01
2.017578125000000e-08	5.416714e-01
2.029296875000000e-08	5.416714e-01
2.041015625000000e-08	5.416715e-01
2.052734375000000e-08	5.416718e-01
2.064453124999999e-08	5.416721e-01
2.076171874999999e-08	5.416725e-01
2.087890624999999e-08	5.416729e-01
2.111328124999999e-08	5.416739e-01
2.181640624999998e-08	5.416778e-01
2.400000000000000e-08	5.416998e-01
2.401171875000000e-08	5.416999e-01
2.403515625000000e-08	5.417002e-01
2.476171874999999e-08	5.417112e-01
2.499609374999999e-08	5.417251e-01
2.511328124999999e-08	5.417401e-01
2.523046874999999e-08	5.417662e-01
2.534765624999999e-08	5.418115e-01
2.546484374999999e-08	5.418895e-01
2.558203124999998e-08	5.420203e-01
2.569921874999998e-08	5.422325e-01
2.581640624999998e-08	5.425630e-01
2.593359374999998e-08	5.430550e-01
2.605078124999998e-08	5.437550e-01
2.616796874999998e-08	5.447084e-01
2.628515624999998e-08	5.459561e-01
2.640234374999998e-08	5.475318e-01
2.675390624999997e-08	5.544184e-01
2.687109374999997e-08	5.574306e-01
2.698828124999997e-08	5.607551e-01
2.710546874999997e-08	5.643352e-01
2.722265624999997e-08	5.681001e-01
2.733984374999997e-08	5.719726e-01
2.745703124999997e-08	5.758750e-01
2.757421874999997e-08	5.797343e-01
2.769140624999996e-08	5.834849e-01
2.780859374999996e-08	5.870714e-01
2.792578124999996e-08	5.904495e-01
2.816015624999996e-08	5.964609e-01
2.839453124999996e-08	6.013902e-01
2.851171874999996e-08	6.034503e-01
2.862890624999996e-08	6.052552e-01
2.874609374999995e-08	6.068220e-01
2.886328124999995e-08	6.081700e-01
2.898046874999995e-08	6.093206e-01
2.909765624999995e-08	6.102949e-01
2.921484374999995e-08	6.111142e-01
2.933203124999995e-08	6.117981e-01
2.944921874999995e-08	6.123650e-01
2.956640624999995e-08	6.128314e-01
2.968359374999995e-08	6.132121e-01
2.980078124999994e-08	6.135241e-01
2.988281250000001e-08	6.137016e-01
3.001171875000000e-08	6.139340e-01
3.008203125000000e-08	6.140274e-01
3.017578125000000e-08	6.141270e-01
3.029296875000000e-08	6.142199e-01
3.041015625000000e-08	6.142785e-01
3.052734375000000e-08	6.143041e-01
3.064453124999999e-08	6.142988e-01
3.076171874999999e-08	6.142644e-01
3.087890624999999e-08	6.142042e-01
3.099609374999999e-08	6.141254e-01
3.111328124999999e-08	6.140397e-01
3.123046874999999e-08	6.139587e-01
3.134765624999999e-08	6.138896e-01
3.146484374999999e-08	6.138336e-01
3.158203124999999e-08	6.137887e-01
3.169921874999998e-08	6.137528e-01
3.181640624999998e-08	6.137242e-01
3.193359374999998e-08	6.137025e-01
3.205078124999998e-08	6.136873e-01
3.228515624999998e-08	6.136768e-01
3.251953124999998e-08	6.136944e-01
3.275390624999997e-08	6.137428e-01
3.310546874999997e-08	6.138800e-01
3.345703124999997e-08	6.141040e-01
3.388281250000000e-08	6.145063e-01
3.400000000000000e-08	6.146435e-01
3.401171875000000e-08	6.146584e-01
3.403515625000000e-08	6.146888e-01
3.408203124999999e-08	6.147532e-01
3.417578125000000e-08	6.148931e-01
3.429296874999999e-08	6.150839e-01
3.476171874999999e-08	6.159985e-01
3.511328124999999e-08	6.168200e-01
3.546484374999998e-08	6.177387e-01
3.569921874999998e-08	6.183958e-01
3.593359374999998e-08	6.190814e-01
3.616796874999998e-08	6.197891e-01
3.640234374999997e-08	6.205108e-01
3.651953124999997e-08	6.208742e-01
3.663671874999997e-08	6.212376e-01
3.675390624999997e-08	6.215997e-01
3.687109374999997e-08	6.219590e-01
3.698828124999997e-08	6.223142e-01
3.710546874999997e-08	6.226637e-01
3.722265624999997e-08	6.230060e-01
3.733984374999996e-08	6.233396e-01
3.745703124999996e-08	6.236629e-01
3.769140624999996e-08	6.242730e-01
3.780859374999996e-08	6.245571e-01
3.792578124999996e-08	6.248258e-01
3.804296874999996e-08	6.250782e-01
3.816015624999996e-08	6.253138e-01
3.827734374999996e-08	6.255324e-01
3.839453124999995e-08	6.257344e-01
3.851171874999995e-08	6.259207e-01
3.862890624999995e-08	6.260922e-01
3.886328124999995e-08	6.263957e-01
3.909765624999995e-08	6.266549e-01
3.944921874999994e-08	6.269799e-01
3.988281250000000e-08	6.273049e-01
4.001171875000000e-08	6.273899e-01
4.003515625000000e-08	6.274047e-01
4.008203125000000e-08	6.274338e-01
4.017578125000000e-08	6.274904e-01
4.029296874999999e-08	6.275588e-01
4.041015624999999e-08	6.276245e-01
4.052734374999999e-08	6.276876e-01
4.064453124999999e-08	6.277484e-01
4.076171874999999e-08	6.278068e-01
4.087890624999999e-08	6.278632e-01
4.099609374999999e-08	6.279176e-01
4.111328124999999e-08	6.279702e-01
4.123046874999999e-08	6.280212e-01
4.134765624999998e-08	6.280707e-01
4.146484374999998e-08	6.281186e-01
4.158203124999998e-08	6.281652e-01
4.169921874999998e-08	6.282105e-01
4.181640624999998e-08	6.282547e-01
4.193359374999998e-08	6.282977e-01
4.205078124999998e-08	6.283395e-01
4.228515624999998e-08	6.284204e-01
4.263671874999997e-08	6.285348e-01
4.345703124999996e-08	6.287755e-01
4.400000000000000e-08	6.289182e-01
4.401171875000000e-08	6.289211e-01
4.403515624999999e-08	6.289269e-01
4.581640624999998e-08	6.293021e-01
4.839453124999995e-08	6.296926e-01
5.202734374999992e-08	6.300841e-01
5.730078124999987e-08	6.304852e-01
6.503515625000010e-08	6.308954e-01
7.640234375000064e-08	6.313116e-01
9.327734375000143e-08	6.317341e-01
1.131992187500024e-07	6.320851e-01
1.199374999999634e-07	6.321821e-01
1.200000000000000e-07	6.321829e-01
Step Information: Run=47  (Run: 47/100)
0.000000000000000e+00	0.000000e+00
1.171874952965771e-15	4.124313e-01
2.343749905931542e-15	5.499066e-01
4.687499811863085e-15	5.499044e-01
8.870487612966489e-15	5.499036e-01
1.723646321517330e-14	5.499019e-01
2.766217825751375e-14	5.498998e-01
4.851360834219465e-14	5.498955e-01
9.021646851155645e-14	5.498869e-01
1.736221888502801e-13	5.498698e-01
3.404336295277272e-13	5.498358e-01
6.740565108826216e-13	5.497680e-01
1.341302273592410e-12	5.496339e-01
2.675793799011988e-12	5.493715e-01
5.344776849851144e-12	5.488687e-01
1.068274295152945e-11	5.479447e-01
2.135867515488608e-11	5.463765e-01
4.271053956159932e-11	5.440761e-01
8.541426837502580e-11	5.414654e-01
1.708217260018788e-10	5.394964e-01
2.880092260018788e-10	5.391296e-01
4.051967260018788e-10	5.395308e-01
5.223842260018788e-10	5.400707e-01
6.395717260018788e-10	5.406764e-01
7.567592260018788e-10	5.413511e-01
8.739467260018788e-10	5.420802e-01
9.911342260018789e-10	5.428445e-01
1.108321726001879e-09	5.436288e-01
1.225509226001879e-09	5.444219e-01
1.282812500000000e-09	5.448107e-01
1.285393452003757e-09	5.448282e-01
1.290555356011271e-09	5.448629e-01
1.300879164026298e-09	5.449317e-01
1.321526780056353e-09	5.450667e-01
1.362822012116462e-09	5.453305e-01
1.400000000000000e-09	5.455634e-01
1.403717798788354e-09	5.455847e-01
1.411153396365062e-09	5.456233e-01
1.426024591518477e-09	5.456856e-01
1.455766981825307e-09	5.457745e-01
1.515251762438968e-09	5.458908e-01
1.632439262438968e-09	5.460559e-01
1.866814262438968e-09	5.463384e-01
2.804314262438969e-09	5.472732e-01
3.859001762438970e-09	5.480376e-01
5.030876762438967e-09	5.486343e-01
6.437126762438963e-09	5.491125e-01
8.312126762438965e-09	5.494967e-01
1.089025176243898e-08	5.497649e-01
1.510900176243899e-08	5.499262e-01
