time	V(bitline0)
Step Information: Run=1  (Run: 1/100)
2.333703125000049e-008	5.421145e-001
2.345421875000049e-008	5.421141e-001
2.368859375000049e-008	5.421127e-001
2.400000000000000e-008	5.421101e-001
2.401171875000000e-008	5.421097e-001
2.403515625000000e-008	5.421090e-001
2.464453124999999e-008	5.421023e-001
2.476171874999999e-008	5.421028e-001
2.487890624999999e-008	5.421053e-001
2.499609374999999e-008	5.421114e-001
2.511328124999999e-008	5.421236e-001
2.523046874999999e-008	5.421456e-001
2.534765624999999e-008	5.421835e-001
2.546484374999999e-008	5.422472e-001
2.558203124999999e-008	5.423505e-001
2.569921874999998e-008	5.425124e-001
2.581640624999998e-008	5.427558e-001
2.593359374999998e-008	5.431066e-001
2.605078124999998e-008	5.435917e-001
2.616796874999998e-008	5.442377e-001
2.628515624999998e-008	5.450686e-001
2.663671874999998e-008	5.488465e-001
2.675390624999997e-008	5.505576e-001
2.687109374999997e-008	5.524836e-001
2.698828124999997e-008	5.546039e-001
2.710546874999997e-008	5.568923e-001
2.722265624999997e-008	5.593181e-001
2.733984374999997e-008	5.618492e-001
2.745703124999997e-008	5.644528e-001
2.757421874999997e-008	5.670974e-001
2.769140624999996e-008	5.697530e-001
2.780859374999996e-008	5.723922e-001
2.792578124999996e-008	5.749901e-001
2.816015624999996e-008	5.799794e-001
2.851171874999996e-008	5.867200e-001
2.886328124999995e-008	5.923660e-001
2.909765624999995e-008	5.954900e-001
2.933203124999995e-008	5.981190e-001
2.944921874999995e-008	5.992572e-001
2.956640624999995e-008	6.002837e-001
2.968359374999995e-008	6.012031e-001
2.980078124999994e-008	6.020268e-001
2.988281250000000e-008	6.025389e-001
3.001171875000000e-008	6.032637e-001
3.008203125000000e-008	6.035946e-001
3.017578125000000e-008	6.039800e-001
3.029296875000000e-008	6.043843e-001
3.041015625000000e-008	6.046960e-001
3.052734375000000e-008	6.049100e-001
3.064453124999999e-008	6.050270e-001
3.076171874999999e-008	6.050573e-001
3.087890624999999e-008	6.050392e-001
3.099609374999999e-008	6.050424e-001
3.111328124999999e-008	6.051267e-001
3.123046874999999e-008	6.052955e-001
3.134765624999999e-008	6.055068e-001
3.146484374999999e-008	6.057174e-001
3.158203124999999e-008	6.059072e-001
3.169921874999998e-008	6.060752e-001
3.181640624999998e-008	6.062275e-001
3.193359374999998e-008	6.063691e-001
3.205078124999998e-008	6.065034e-001
3.228515624999998e-008	6.067607e-001
3.251953124999998e-008	6.070199e-001
3.275390624999997e-008	6.072965e-001
3.310546874999997e-008	6.077638e-001
3.345703124999997e-008	6.083114e-001
3.388281250000000e-008	6.091017e-001
3.400000000000000e-008	6.093450e-001
3.401171875000000e-008	6.093755e-001
3.403515625000000e-008	6.094423e-001
3.408203125000000e-008	6.095864e-001
3.417578125000000e-008	6.098729e-001
3.429296874999999e-008	6.102093e-001
3.476171874999999e-008	6.114534e-001
3.511328124999999e-008	6.124234e-001
3.546484374999998e-008	6.134403e-001
3.569921874999998e-008	6.141322e-001
3.593359374999998e-008	6.148243e-001
3.616796874999998e-008	6.155057e-001
3.640234374999997e-008	6.161642e-001
3.651953124999997e-008	6.164809e-001
3.663671874999997e-008	6.167868e-001
3.675390624999997e-008	6.170804e-001
3.687109374999997e-008	6.173598e-001
3.698828124999997e-008	6.176234e-001
3.710546874999997e-008	6.178697e-001
3.722265624999997e-008	6.180973e-001
3.733984374999997e-008	6.183050e-001
3.745703124999996e-008	6.184919e-001
3.757421874999996e-008	6.186575e-001
3.780859374999996e-008	6.189229e-001
3.792578124999996e-008	6.190232e-001
3.804296874999996e-008	6.191034e-001
3.816015624999996e-008	6.191661e-001
3.827734374999996e-008	6.192146e-001
3.839453124999996e-008	6.192529e-001
3.851171874999995e-008	6.192846e-001
3.862890624999995e-008	6.193127e-001
3.886328124999995e-008	6.193662e-001
3.909765624999995e-008	6.194222e-001
3.944921874999995e-008	6.195143e-001
3.988281250000000e-008	6.196364e-001
4.001171875000000e-008	6.196734e-001
4.003515625000000e-008	6.196802e-001
4.008203125000000e-008	6.196937e-001
4.017578125000000e-008	6.197207e-001
4.029296875000000e-008	6.197546e-001
4.041015624999999e-008	6.197883e-001
4.052734374999999e-008	6.198220e-001
4.064453124999999e-008	6.198554e-001
4.076171874999999e-008	6.198886e-001
4.087890624999999e-008	6.199214e-001
4.099609374999999e-008	6.199540e-001
4.111328124999999e-008	6.199862e-001
4.123046874999999e-008	6.200179e-001
4.134765624999999e-008	6.200492e-001
4.146484374999998e-008	6.200802e-001
4.158203124999998e-008	6.201107e-001
4.169921874999998e-008	6.201408e-001
4.181640624999998e-008	6.201705e-001
4.193359374999998e-008	6.201997e-001
4.205078124999998e-008	6.202285e-001
4.216796874999998e-008	6.202569e-001
4.228515624999998e-008	6.202849e-001
4.251953124999997e-008	6.203397e-001
4.287109374999997e-008	6.204189e-001
4.357421874999996e-008	6.205672e-001
4.400000000000000e-008	6.206510e-001
4.401171875000000e-008	6.206529e-001
4.403515625000000e-008	6.206568e-001
4.581640624999997e-008	6.209335e-001
4.827734374999995e-008	6.212322e-001
5.179296874999991e-008	6.215560e-001
5.683203124999986e-008	6.218994e-001
6.409765625000005e-008	6.222585e-001
7.476171875000055e-008	6.226336e-001
9.058203125000129e-008	6.230228e-001
1.137851562500024e-007	6.234172e-001
1.199374999999638e-007	6.235011e-001
1.200000000000000e-007	6.235018e-001
Step Information: Run=4  (Run: 4/100)
0.000000000000000e+000	0.000000e+000
1.171874952965771e-015	2.512874e-001
1.692435071810094e-015	3.053958e-001
2.733555309498738e-015	3.225068e-001
4.815795784876026e-015	3.252906e-001
8.980276735630604e-015	3.133973e-001
1.454765659557461e-014	3.053702e-001
2.446694702544094e-014	3.021556e-001
4.030424402281756e-014	3.017733e-001
7.197883801757081e-014	3.019171e-001
1.353280260070773e-013	3.021712e-001
2.620264019860902e-013	3.026757e-001
5.154231539441162e-013	3.036884e-001
1.022216657860168e-012	3.057004e-001
2.035803665692272e-012	3.096708e-001
4.062977681356479e-012	3.173800e-001
8.117325712684893e-012	3.319051e-001
1.622602177534172e-011	3.577351e-001
3.244341390065538e-011	3.989657e-001
6.487819815128269e-011	4.533517e-001
